id;label;Latitude;Longitude;status
3513;"Lake Charles";30.126112;-93.223335;healthy
3514;"Kona";19.738767;-156.045631;healthy
3515;"Myrtle Beach";33.67975;-78.928333;healthy
3517;"Nantucket";41.253053;-70.060181;healthy
3520;"Washington";38.852083;-77.037722;healthy
3524;"Atlantic City";39.457583;-74.577167;healthy
3527;"Pueblo";38.289085;-104.496572;healthy
3528;"Presque Isle";46.688958;-68.044797;healthy
3531;"Kodiak";57.749967;-152.493856;healthy
3533;"Fort Lauderdale";26.072583;-80.15275;healthy
3535;"International Falls";48.566186;-93.403067;healthy
3536;"Salt Lake City";40.788389;-111.977772;healthy
3542;"Harrisburg";40.193494;-76.763403;healthy
3543;"Lincoln";40.850971;-96.75925;healthy
3544;"Lansing";42.7787;-84.587357;healthy
3545;"Kamuela";20.001328;-155.668108;healthy
3546;"Massena";44.935833;-74.845547;healthy
3550;"Houston";29.984433;-95.341442;healthy
3558;"Bakersfield";35.433598;-119.05677;healthy
3559;"El Paso";31.80725;-106.377583;healthy
3560;"Harlingen";26.2285;-97.654389;healthy
3561;"Columbia";33.938833;-81.119528;healthy
3564;"Pensacola";30.473425;-87.186611;healthy
3566;"Houston";29.645419;-95.278889;healthy
3570;"Pittsburgh";40.491467;-80.232872;healthy
3571;"Barrow";71.285446;-156.766003;healthy
3576;"Miami";25.79325;-80.290556;healthy
3577;"Seattle";47.449;-122.309306;healthy
3578;"Chattanooga";35.035278;-85.203808;healthy
3580;"Jackson";32.311167;-90.075889;healthy
3582;"Long Beach";33.817722;-118.151611;healthy
3584;"Williamsport";41.241836;-76.921094;healthy
3585;"Indianapolis";39.717331;-86.294383;healthy
3589;"White Plains";41.066959;-73.707575;healthy
3591;"Jonesboro";35.831708;-90.646417;healthy
3596;"Yuma";32.656578;-114.60598;healthy
3597;"Carlsbad";32.337472;-104.263278;healthy
3598;"Duluth";46.842091;-92.193649;healthy
3599;"Bethel";60.779778;-161.838;healthy
3602;"Lihue";21.975983;-159.338958;healthy
3604;"Havre";48.542983;-109.762342;healthy
3608;"Richmond";37.505167;-77.319667;healthy
3609;"Shreveport";32.446629;-93.8256;healthy
3610;"Cordova";60.491778;-145.477556;healthy
3611;"Norfolk";36.894611;-76.201222;healthy
3612;"Beaumont";29.950833;-94.020694;healthy
3613;"Savannah";32.127583;-81.202139;healthy
3615;"Nome";64.512203;-165.445247;healthy
3616;"San Luis";45.771028;-122.861833;healthy
3617;"St. Petersburg";27.910167;-82.687389;healthy
3620;"Deadhorse";70.19475;-148.465167;healthy
3621;"San Antonio";29.533694;-98.469778;healthy
3622;"Rochester";43.118866;-77.672389;healthy
3624;"Teterboro";40.850103;-74.060837;healthy
3626;"Raleigh-durham";35.877639;-78.787472;healthy
3627;"Dayton";39.902375;-84.219375;healthy
3628;"Kenai";60.573111;-151.245;healthy
3630;"Niagara Falls";43.107333;-78.946194;healthy
3633;"Newport News";37.131894;-76.492989;healthy
3636;"Tucson";32.116083;-110.941028;healthy
3641;"Providence";41.732581;-71.420383;healthy
3642;"Salisbury";38.340525;-75.510289;healthy
3644;"Burbank";34.200667;-118.358667;healthy
3645;"Detroit";42.212444;-83.353389;healthy
3646;"Tampa";27.975472;-82.53325;healthy
3650;"Hibbing";47.3866;-92.838994;healthy
3652;"Midland";31.942528;-102.201914;healthy
3653;"Green Bay";44.485072;-88.129589;healthy
3658;"Bush Field";33.369944;-81.9645;healthy
3659;"Williston";48.177939;-103.642347;healthy
3660;"Little Rock";34.729444;-92.224306;healthy
3661;"Newburgh";41.504094;-74.104839;healthy
3664;"Homer";59.645556;-151.476583;healthy
3665;"Fort Leonardwood";37.741631;-92.140736;healthy
3670;"Dallas-Fort Worth";32.896828;-97.037997;healthy
3671;"Melbourne";28.102753;-80.645258;healthy
3673;"Austin";30.194528;-97.669889;healthy
3674;"Columbus";39.813786;-82.927822;healthy
3676;"Knoxville";35.810972;-83.994028;healthy
3678;"St. Louis";38.748697;-90.370028;healthy
3680;"Wichita Falls";33.988797;-98.491894;healthy
3681;"Cincinnati";39.103333;-84.418611;healthy
3682;"Atlanta";33.636719;-84.428067;healthy
3685;"Grand Rapids";42.880833;-85.522806;healthy
3687;"Fresno";36.776194;-119.71814;healthy
3689;"Imperial";32.834219;-115.578744;healthy
3690;"Nashville";36.124472;-86.678194;healthy
3691;"Laredo";27.54375;-99.461556;healthy
3693;"Kotzebue";66.884678;-162.59855;healthy
3694;"Altoona";40.296372;-78.320022;healthy
3696;"El Dorado";33.220972;-92.813278;healthy
3697;"New York";40.777245;-73.872608;healthy
3698;"Tallahassee";30.396528;-84.350333;healthy
3700;"Waco";31.611289;-97.230519;healthy
3701;"Augusta";44.320647;-69.797317;healthy
3704;"Jackson";35.599889;-88.915611;healthy
3705;"Molokai";21.152886;-157.096256;healthy
3708;"San Angelo";31.35775;-100.496306;healthy
3710;"Chico";39.795383;-121.858422;healthy
3711;"Burlington";44.471861;-73.153278;healthy
3712;"Jacksonville";30.494056;-81.687861;healthy
3713;"Durango";37.151516;-107.75377;healthy
3714;"Washington";38.944533;-77.455811;healthy
3715;"College Station";30.588583;-96.363833;healthy
3717;"Milwaukee";42.947222;-87.896583;healthy
3718;"Abilene";32.411319;-99.681897;healthy
3719;"Columbia";38.818094;-92.219631;healthy
3720;"Portland";45.588722;-122.5975;healthy
3722;"West Palm Beach";26.683161;-80.095589;healthy
3724;"Ogdensburg";44.681854;-75.4655;healthy
3726;"Seattle";47.53;-122.301947;healthy
3728;"Honolulu";21.318681;-157.922428;healthy
3729;"Des Moines";41.533972;-93.663083;healthy
3730;"New Bern";35.072972;-77.042944;healthy
3731;"San Diego";32.733556;-117.189667;healthy
3732;"Monroe";32.510864;-92.037689;healthy
3734;"Ontario";34.056;-117.601194;healthy
3736;"Roswell";33.301556;-104.530556;healthy
3738;"Brownsville";25.906833;-97.425861;healthy
3739;"Dothan";31.321339;-85.449628;healthy
3743;"Farmington";36.74125;-108.229944;healthy
3744;"Corpus Christi";27.770361;-97.501222;healthy
3745;"Syracuse";43.111187;-76.106311;healthy
3747;"Chicago";41.785972;-87.752417;healthy
3748;"San Jose";37.3626;-121.929022;healthy
3749;"Hobbs";32.687528;-103.217028;healthy
3751;"Denver";39.861656;-104.673178;healthy
3752;"Philadelphia";39.871944;-75.241139;healthy
3753;"Sioux City";42.402603;-96.384367;healthy
3754;"Macon";32.69285;-83.649211;healthy
3759;"Columbus";39.997972;-82.891889;healthy
3764;"Galena";64.736178;-156.937417;healthy
3770;"Texarkana";33.453722;-93.991028;healthy
3771;"Plattsburgh";44.650944;-73.468139;healthy
3774;"Anchorage";61.174361;-149.996361;healthy
3775;"Killeen";31.06725;-97.828917;healthy
3777;"Bellingham";48.792694;-122.537528;healthy
3782;"Mobile";30.691231;-88.242814;healthy
3784;"Santa Fe";35.617108;-106.089422;healthy
3790;"Belleville";38.545178;-89.835183;healthy
3793;"Fort Myers";26.536167;-81.755167;healthy
3794;"King Salmon";58.676778;-156.649278;healthy
3796;"Lahania-kapalua";20.962936;-156.673031;healthy
3797;"New York";40.639751;-73.778925;healthy
3804;"Cheyenne";41.155722;-104.811839;healthy
3805;"Stockton";37.894167;-121.238306;healthy
3806;"Charleston";32.898647;-80.040528;healthy
3807;"Reno";39.499108;-119.768108;healthy
3808;"Ketchikan";55.355556;-131.71375;healthy
3811;"Birmingham";33.562942;-86.75355;healthy
3816;"Modesto";37.625817;-120.954422;healthy
3817;"Sacramento";38.695417;-121.590778;healthy
3819;"Colorado Springs";38.805805;-104.700778;healthy
3820;"Buffalo";42.940525;-78.732167;healthy
3824;"Cedar City";37.700967;-113.098847;healthy
3825;"Windsor Locks";41.938889;-72.683222;healthy
3826;"Mcallen";26.175833;-98.238611;healthy
3829;"Lubbock";33.663639;-101.822778;healthy
3830;"Chicago";41.978603;-87.904842;healthy
3832;"Fairbanks";64.815114;-147.856267;healthy
3838;"Watertown";43.991922;-76.021739;healthy
3839;"Palm Springs";33.829667;-116.506694;healthy
3840;"Amarillo";35.219369;-101.705931;healthy
3843;"Topeka";38.950944;-95.663611;healthy
3845;"Wilmington";34.270615;-77.902569;healthy
3846;"Baton Rouge";30.533167;-91.149639;healthy
3848;"Tyler";32.354139;-95.402386;healthy
3849;"Baltimore";39.175361;-76.668333;healthy
3851;"Lanai";20.785611;-156.951419;healthy
3852;"Alexandria";31.3274;-92.549833;healthy
3854;"Cold Bay";55.206061;-162.725436;healthy
3855;"Tulsa";36.198389;-95.888111;healthy
3856;"Sitka";57.047138;-135.361611;healthy
3857;"Islip";40.79525;-73.100222;healthy
3858;"Minneapolis";44.881956;-93.221767;healthy
3859;"Wilmington";39.678722;-75.606528;healthy
3860;"Unalaska";53.900139;-166.5435;healthy
3861;"New Orleans";29.993389;-90.258028;healthy
3862;"Portland";43.646161;-70.309281;healthy
3863;"Oklahoma City";35.393089;-97.600733;healthy
3864;"Albany";42.748267;-73.801692;healthy
3865;"Valdez";61.133949;-146.248342;healthy
3867;"Santa Ana";33.675667;-117.868222;healthy
3872;"Casper";42.908;-106.464417;healthy
3873;"Valparaiso";30.48325;-86.5254;healthy
3875;"Key West";24.556111;-81.759556;healthy
3876;"Charlotte";35.214;-80.943139;healthy
3877;"Las Vegas";36.080056;-115.15225;healthy
3878;"Orlando";28.429394;-81.308994;healthy
3879;"Florence";34.185361;-79.723889;healthy
3880;"Great Falls";47.482;-111.370689;healthy
3881;"Youngstown";41.260736;-80.679097;healthy
3885;"Bangkok";13.681108;100.747283;healthy
3886;"Naha";3.683214;125.528019;healthy
3890;"Kendari";-4.081608;122.418231;healthy
3894;"Malang";-7.926556;112.714514;healthy
3896;"Bandung";-6.900625;107.576294;healthy
3898;"Yogyakarta";-7.788181;110.431758;healthy
3901;"Semarang";-6.971447;110.374122;healthy
3903;"Batam";1.121028;104.118753;healthy
3904;"Tanjung Pandan";-2.745722;107.754917;healthy
3905;"Pangkal Pinang";-2.1622;106.139064;healthy
3906;"Tanjung Pinang";0.922683;104.532311;healthy
3908;"Banjarmasin";-3.442356;114.762553;healthy
3910;"Pangkalan Bun";-2.705197;111.673208;healthy
3911;"Palangkaraya";-2.225128;113.942661;healthy
3913;"Maumere";-8.640647;122.236889;healthy
3914;"Ende";-8.849294;121.660644;healthy
3916;"Kupang";-10.171583;123.671136;healthy
3917;"Labuhan Bajo";-8.486656;119.88905;healthy
3919;"Balikpapan";-1.268272;116.894478;healthy
3920;"Taraken";3.326694;117.565569;healthy
3924;"Bima";-8.539647;118.687322;healthy
3927;"Waingapu";-9.669217;120.302006;healthy
3928;"Surabaya";-7.379831;112.786858;healthy
3929;"Solo City";-7.516089;110.756892;healthy
3930;"Seoul";37.469075;126.450517;healthy
3931;"Chiang Mai";18.766847;98.962644;healthy
3932;"Chiang Rai";19.952342;99.882928;healthy
3933;"Nakhon Si Thammarat";8.539617;99.944725;healthy
3936;"Nakhon Phanom";17.383794;104.643022;healthy
3937;"Ubon Ratchathani";15.251278;104.870231;healthy
3938;"Khon Kaen";16.466628;102.783661;healthy
3939;"Sukhothai";17.237992;99.818183;healthy
3940;"Denpasar";-8.748169;115.167172;healthy
3941;"Athens";37.936358;23.944467;healthy
3942;"Nagoya";34.858414;136.805408;healthy
3943;"Kobe";34.632778;135.223889;healthy
3944;"Pullman";46.743861;-117.109583;healthy
3945;"Lewiston";46.3745;-117.015389;healthy
3946;"Elmira";42.159889;-76.891611;healthy
3947;"Ithaca";42.491028;-76.458444;healthy
3948;"Monterey";36.587;-121.842944;healthy
3949;"Santa Barbara";34.426211;-119.840372;healthy
3950;"Daytona Beach";29.179917;-81.058056;healthy
3953;"Riga";56.923611;23.971111;healthy
3956;"Kaunas";54.963919;24.084778;healthy
3958;"Palanga";55.973228;21.093856;healthy
3959;"Vilnius";54.634133;25.285767;healthy
3964;"Yerevan";40.147275;44.395881;healthy
3965;"Gyumri";40.750369;43.859342;healthy
3967;"Asmara";15.291853;38.910667;healthy
3968;"Massawa";15.669989;39.370103;healthy
3971;"Batumi";41.610278;41.599694;healthy
3972;"Kutaisi";42.176653;42.482583;healthy
3973;"Tbilisi";41.669167;44.954722;healthy
3974;"Mukalla";14.662639;49.375028;healthy
3975;"Taiz";13.685964;44.139056;healthy
3976;"Hodeidah";14.753;42.976336;healthy
3977;"Aden";12.829542;45.028792;healthy
3978;"Ataq";14.551322;46.826183;healthy
3979;"Al Ghaidah Intl";16.191667;52.175;healthy
3980;"Sanaa";15.476258;44.219739;healthy
3984;"Socotra";12.630672;53.905778;healthy
3986;"Memmingen";47.988758;10.2395;healthy
3987;"Nevsehir";38.771867;34.53455;healthy
3988;"Buenos Aires";-34.822222;-58.535833;healthy
3989;"Erbil";36.237611;43.963158;healthy
3990;"Emerald";-23.5675;148.179167;healthy
3992;"Osaka";34.4347222;135.244167;healthy
3994;"Tagbilaran";9.66408056;123.853247;healthy
3995;"Ilulissat";69.23444;-51.05111;healthy
3997;"Aasiaat";68.7;-52.75;healthy
3998;"Palma de Mallorca";39.55361;2.727778;healthy
3999;"Darwin";-12.4083333;130.87266;healthy
4000;"Surat Thani";9.1325;99.135556;healthy
4001;"Nyuang U";21.173833266;94.9246666;healthy
4002;"Caticlan";11.9214999;121.953;healthy
4006;"New Haven";41.26375;-72.886806;healthy
4007;"Asheville";35.436194;-82.541806;healthy
4008;"Greensboro";36.09775;-79.937306;healthy
4009;"Sioux Falls";43.582014;-96.741914;healthy
4010;"Uluru";-25.186111;130.975556;healthy
4011;"Manchester NH";42.932556;-71.435667;healthy
4012;"Naples";26.152619;-81.775294;healthy
4013;"Redang";5.76528;103.007;healthy
4014;"Louisville";38.1740858;-85.7364989;healthy
4015;"Charlottesville VA";38.138639;-78.452861;healthy
4016;"Roanoke VA";37.325472;-79.975417;healthy
4017;"Lexington KY";38.0365;-84.605889;healthy
4018;"Evansville";38.036997;-87.532364;healthy
4019;"Albuquerque";35.0402222;-106.6091944;healthy
4020;"Bozeman";45.777643;-111.160151;healthy
4021;"Billings";45.80921;-108.537654;healthy
4022;"Butte";45.954806;-112.497472;healthy
4023;"Traverse City";44.741445;-85.582235;healthy
4024;"Flores";16.913819;-89.866383;healthy
4025;"Bar Harbor";44.4497689;-68.3615653;healthy
4026;"Rockland";44.0601111;-69.0992303;healthy
4027;"Jacksn Hole";43.607333333;-110.73775;healthy
4028;"Rockford";42.1953611;-89.0972222;healthy
4029;"Moscow";55.408611;37.906111;healthy
4030;"Sanya";18.302897;109.412272;healthy
4033;"Lijiang";26.883333;100.23333;healthy
4034;"Greenville";34.895556;-82.218889;healthy
4037;"Bloomington";40.477111;-88.915917;healthy
4038;"Gulfport";30.407278;-89.070111;healthy
4039;"Kalamazoo";42.234875;-85.552058;healthy
4040;"Toledo";41.586806;-83.807833;healthy
4041;"Fort Wayne";40.978472;-85.195139;healthy
4042;"Decatur";39.834564;-88.865689;healthy
4043;"Cedar Rapids";41.884694;-91.710806;healthy
4044;"La Crosse";43.878986;-91.256711;healthy
4045;"Wassau";44.772726;-89.646635;healthy
4046;"Peoria";40.664203;-89.693258;healthy
4047;"Appleton";44.257526;-88.507576;healthy
4048;"Rochester";43.908283;-92.500014;healthy
4049;"Champaign";40.03925;-88.278056;healthy
4050;"Manhattan";39.140972;-96.670833;healthy
4051;"Kingscote";-35.713889;137.521389;healthy
4052;"Hervey Bay";-25.318889;152.880278;healthy
4053;"Basel";47.59;7.529167;healthy
4054;"Dali";25.649444;100.319444;healthy
4055;"Jinghong";21.973914;100.759611;healthy
4056;"Mulu";4.048333;114.805;healthy
4057;"Sharm El Sheikh";27.977222;34.394722;healthy
4058;"Franklin";41.377874;-79.860362;healthy
4059;"Nairobi";-1.319167;36.9275;healthy
4061;"El Calafate";-50.280322;-72.053103;healthy
4062;"Armidale";-30.528056;151.617222;healthy
4063;"Grand Junction";39.122413;-108.526735;healthy
4064;"Saint George";37.090583;-113.593056;healthy
4067;"Sarasota";27.395444;-82.554389;healthy
4069;"Bermuda";32.364042;-64.678703;healthy
4072;"Moline";41.448528;-90.507539;healthy
4074;"Honiara";-9.428;160.054789;healthy
4075;"Papeete";-17.556667;-149.611389;healthy
4076;"Nauru";-0.547458;166.9191;healthy
4077;"Funafuti";-8.525;179.196389;healthy
4078;"Novosibirsk";55.012622;82.650656;healthy
4081;"Phon Savan";19.449997;103.158333;healthy
4082;"Hue";16.401499;107.702614;healthy
4083;"Bismarck";46.775842;-100.757931;healthy
4085;"Yinchuan";38.481944;106.009167;healthy
4086;"Mae Hong Son";19.301667;97.975;healthy
4087;"Rapid City";44.045278;-103.057222;healthy
4088;"Carlsbad";33.0742;-117.1648;healthy
4089;"Flint";42.965424;-83.743629;healthy
4090;"Davao";7.125522;125.645778;healthy
4091;"Funchal";32.697889;-16.774453;healthy
4092;"Santarem";-2.422431;-54.792789;healthy
4093;"Sihanoukville";10.579686;103.636828;healthy
4095;"NAPIER";-39.465833;176.87;healthy
4097;"Lhasa";29.297778;90.911944;healthy
4098;"Redding";40.509;-122.293389;healthy
4099;"Eugene";44.124583;-123.211972;healthy
4100;"Idaho Falls";43.514556;-112.07075;healthy
4101;"Medford";42.374228;-122.8735;healthy
4103;"Redmond-Bend";44.254066;-121.149964;healthy
4105;"Windhoek";-22.486667;17.4625;healthy
4106;"Victoria";48.422778;-123.3875;healthy
4107;"Vancouver";49.289722;-123.115833;healthy
4108;"Jinan";36.857214;117.215992;healthy
4109;"Changzhou";31.941667;119.711667;healthy
4110;"Yibin";28.800278;104.544444;healthy
4111;"Tyumen";57.189567;65.3243;healthy
4112;"Akron";40.9160833;-81.4421944;healthy
4113;"Huntsville";34.6371944;-86.7750556;healthy
4114;"PARKERSBURG";39.3451039;-81.4392031;healthy
4115;"MONTGOMERY";32.3006389;-86.3939722;healthy
4116;"BRISTOL";36.4752222;-82.4074167;healthy
4117;"PADUCAH";37.0602875;-88.7729583;healthy
4118;"Samara";53.5;50.15;healthy
4119;"Djibouti";11.5472;43.1594;healthy
4120;"Haikou";19.934856;110.458961;healthy
4124;"Page";36.9261;-111.4483;healthy
4125;"Utila";16.091667;-86.8875;healthy
4126;"Santa Elena de Uairen";4.554722;-61.144922;healthy
4127;"Kalispell";48.310472;-114.256;healthy
4128;"Saginaw";43.532913;-84.079647;healthy
4129;"Binghamton";42.208689;-75.979839;healthy
4130;"Baghdad";33.262539;44.234578;healthy
4131;"Nan";18.807914;100.783419;healthy
4132;"Roi Et";16.116761;103.773797;healthy
4133;"Buri Ram";15.229539;103.253231;healthy
4134;"Ranong";9.777622;98.585483;healthy
4135;"Trat";12.274572;102.318958;healthy
4140;"Angeles City";15.185833;120.560278;healthy
4141;"Sandakan";5.900897;118.059486;healthy
4142;"Luang Namtha";20.960556;101.4025;healthy
4143;"Muang Xay";20.6827;101.994;healthy
4144;"Shenyang";41.3824;123.2901;healthy
4145;"Dongying";37.2716;118.2819;healthy
4147;"Petersburg";56.801667;-132.945278;healthy
4148;"Luoyang";34.41;112.28;healthy
4149;"Xuzhou";34.16;117.11;healthy
4150;"Isfahan";32.750836;51.861267;healthy
4153;"Dalat";11.75;108.367;healthy
4154;"Dong Hoi";17.515;106.590556;healthy
4155;"Rach Gia";9.949676;105.133659;healthy
4156;"Ca Mau";9.188049;105.174721;healthy
4157;"Chu Lai";15.405944;108.705889;healthy
4158;"Tuy Hoa";13.04955;109.333706;healthy
4159;"Pai";19.372;98.437;healthy
4160;"Brac";43.285719;16.679719;healthy
4161;"Yaounde";3.722556;11.553269;healthy
4162;"Conakry";9.576889;-13.611961;healthy
4166;"Karlsruhe/Baden-Baden";48.7793;8.08048;healthy
4167;"Sanford";28.777639;-81.237489;healthy
4168;"Phu Quoc";10.227025;103.967169;healthy
4169;"Johnstown";40.316111;-78.833889;healthy
4183;"Tumling Tar";27.315;87.193333;healthy
4188;"Dhangarhi";28.753333;80.581944;healthy
4189;"Muan";34.991389;126.382778;healthy
4190;"Astypalaia";36.579886;26.375822;healthy
4191;"Ikaria";37.682717;26.347061;healthy
4192;"Kalymnos";36.963333;26.940556;healthy
4193;"Milos";36.696111;24.4775;healthy
4194;"Cyclades Islands";37.080556;25.368056;healthy
4195;"Paros";37.010278;25.127778;healthy
4196;"Kastelorizo";36.127777;29.566656;healthy
4197;"Marsa Alam";25.557111;34.583711;healthy
4198;"Weeze";51.602222;6.141944;healthy
4199;"Busuanga";12.121458;120.100031;healthy
4200;"Butuan";8.951322;125.477972;healthy
4201;"Dipolog";8.601261;123.334481;healthy
4202;"Laoag";18.178092;120.531522;healthy
4203;"Legazpi";13.157064;123.746247;healthy
4204;"Ozamis";8.178508;123.841731;healthy
4206;"Cebu";10.307542;123.979439;healthy
4209;"Porto Seguro";-16.438611;-39.080833;healthy
4214;"Palmas";-10.241667;-48.35278;healthy
4215;"Caldas Novas";-17.7267;-48.6114;healthy
4216;"Missoula";46.916306;-114.090556;healthy
4217;"Blackall";-24.427778;145.428611;healthy
4218;"Bundaberg";-24.903889;152.318611;healthy
4219;"Grand Canyon";35.9523611;-112.1469722;healthy
4235;"Kaadedhdhoo";0.4880555;72.995556;healthy
4237;"Deline";65.1833333;-125.41666667;healthy
4238;"Tulita";64.0833333;-125.5833333;healthy
4239;"Fort Good Hope";66.26666667;-128.65;healthy
4242;"Tanna";-19.455198;169.22394;healthy
4244;"Paulatuk";62.35;-124.3333;healthy
4247;"Santa Cruz";-17.8;-63.166667;healthy
4248;"Kulusuk";65.566667;-37.1166667;healthy
4249;"Saba";17.645278;-63.220556;healthy
4250;"Vail";39.642556;-106.917694;healthy
4252;"Stokmarknes";68.580833;15.026111;healthy
4255;"Columbus";32.5163333;-84.9388611;healthy
4256;"Lawton";34.5677144;-98.4166367;healthy
4261;"Flagstaff";35.140318;-111.6692392;healthy
4263;"Twin Falls";42.481803;-114.487733;healthy
4264;"Monaco";43.73333333;7.41666666;healthy
4265;"Vineyard Haven MA";41.391667;-70.615278;healthy
4271;"Saint Cloud";45.546556;-94.059889;healthy
4273;"Columbus Mississippi";33.450333;-88.591361;healthy
4274;"Nizhniy Novgorod";56.230119;43.784042;healthy
4276;"Erie";42.082022;-80.176217;healthy
4278;"Barnstable";41.669336;-70.280356;healthy
4279;"San Pedro";17.913936;-87.971075;healthy
4284;"Morgantown";39.642908;-79.916314;healthy
4285;"Charleston";38.373147;-81.593189;healthy
4286;"Scranton";41.338478;-75.723403;healthy
4287;"Bemidji";47.510722;-94.934722;healthy
4291;"Ballina Byron Bay";-28.833889;153.5625;healthy
4292;"Fargo";46.92065;-96.8157639;healthy
4296;"Gillette";44.3489167;-105.5393611;healthy
4297;"Tomsk";56.380278;85.208333;healthy
4300;"Chumphon";10.7112;99.361706;healthy
4301;"Jiuzhaigou";32.857;103.683;healthy
4302;"Shantou";23.4;116.683;healthy
4304;"Georgetown";6.498553;-58.254119;healthy
4305;"Ciudad del Este";-25.4555;-54.843592;healthy
4306;"Georgetown";6.806944;-58.104444;healthy
4308;"Dunhuang";40.094;94.4818;healthy
4309;"Ancona";43.616389;13.362222;healthy
4312;"Copiapo";-27;-70;healthy
4314;"Little Cayman";19.6591666667;-80.09083333;healthy
4315;"Bodrum";37.249;27.667;healthy
4317;"Istanbul";40.898553;29.309219;healthy
4318;"State College Pennsylvania";40.849278;-77.848694;healthy
4319;"Broome";-17.8;122.2;healthy
4320;"Newcastle";-32.78;151.83;healthy
4322;"Klagenfurt";46.642514;14.337739;healthy
4325;"Hammerfest";70.679722;23.668889;healthy
4326;"Honningsvag";70.99;25.83;healthy
4327;"Mehamn";71.029722;27.826667;healthy
4328;"Vadso";70.065;29.844;healthy
4330;"Tehran";35.416111;51.152222;healthy
4331;"Mashhad";36.234;59.643;healthy
4334;"Mudanjiang";44.523889;129.568889;healthy
4335;"Meridian";32.332624;-88.751868;healthy
4336;"Springfield";39.8441;-89.677889;healthy
4338;"Cortez";37.303;-108.628056;healthy
4339;"Hayden";40.481181;-107.21766;healthy
4341;"Liberal";37.044222;-100.95986;healthy
4344;"Cody";44.520194;-109.023806;healthy
4345;"Orsta-Volda";62.18;6.0742;healthy
4347;"ST MARY\\'S";49.919;-6.3075;healthy
4348;"Springfield";37.245667;-93.388639;healthy
4349;"Narvik";68.435833;17.388056;healthy
4350;"Berlevag";70.866667;29;healthy
4352;"Norilsk";69.311053;87.332183;healthy
4353;"Anapa";45.002097;37.347272;healthy
4354;"Joplin";37.151814;-94.498269;healthy
4355;"Allentown";40.652083;-75.440806;healthy
4356;"Bentonville";36.2818694;-94.3068111;healthy
4357;"Atyrau";47.121944;51.821389;healthy
4358;"Kzyl-Orda";44.709;65.591;healthy
4359;"South Bend";41.708661;-86.31725;healthy
4362;"Arkhangelsk";64.360281;40.430167;healthy
4363;"Saratov";51.334366;46.022952;healthy
4364;"Novy Urengoy";66.041811;76.313938;healthy
4365;"Noyabrsk";63.110079;75.162243;healthy
4367;"Aktau";43.86005;51.091978;healthy
4368;"Ukhta";63.340297;53.482592;healthy
4369;"Usinsk";66.00077;57.221113;healthy
4371;"Naryan-Mar";67.380537;53.051016;healthy
4373;"Kogalym";62.18;74.53;healthy
4374;"Krasnoyarsk";56.18;92.475;healthy
4375;"Karaganda";49.670833;73.334444;healthy
4377;"Uraj";60.1;64.83;healthy
4380;"Changchun";43.5412;125.1201;healthy
4381;"Niigata";37.5711;139.0646;healthy
4384;"Arcata CA";40.978111;-124.108611;healthy
4385;"Austin TX";30.31666;-97.7666;healthy
4386;"Jacksonville NC";34.829164;-77.612139;healthy
4388;"Dubuque IA";42.402;-90.709472;healthy
4389;"Forde";61.392;5.763;healthy
5404;"Atoifi";-8.87333;161.011;healthy
5407;"Fera Island";-8.1075;159.577;healthy
5409;"Kirakira";-10.4497;161.898;healthy
5410;"Santa Cruz/Graciosa Bay/Luova";-10.7203;165.795;healthy
5411;"Munda";-8.32797;157.263;healthy
5412;"Gizo";-8.09778;156.864;healthy
5414;"Rennell Island";-11.5339;160.063;healthy
5415;"Marau";-9.86167;160.825;healthy
5416;"Suavanao";-7.58556;158.731;healthy
5417;"Kagau Island";-7.333;157.583;healthy
5418;"Ramata";-8.16806;157.643;healthy
5419;"Buka Island";-5.42232;154.673;healthy
5420;"Kundiawa";-6.02429;144.971;healthy
5421;"Daru";-9.08676;143.208;healthy
5422;"Gurney";-10.3115;150.334;healthy
5423;"Girua";-8.80454;148.309;healthy
5424;"Hoskins";-5.46217;150.405;healthy
5425;"Kiunga";-6.12571;141.282;healthy
5428;"Kavieng";-2.5794;150.808;healthy
5429;"Mendi";-6.14774;143.657;healthy
5430;"Momote";-2.06189;147.424;healthy
5431;"Moro";-6.36333;143.238;healthy
5432;"Misima Island";-10.6892;152.838;healthy
5433;"Tari";-5.845;142.948;healthy
5434;"Tabubil";-5.27861;141.226;healthy
5435;"Tokua";-4.34046;152.38;healthy
5436;"Vanimo";-2.69717;141.302;healthy
5437;"Wapenamanda";-5.6433;143.895;healthy
5438;"Alluitsup Paa";60.4644;-45.5778;healthy
5439;"Neerlerit Inaat";70.7433;-22.6606;healthy
5440;"Paamiut";61.9922;-49.6625;healthy
5442;"Qaqortoq";60.7158;-46.0294;healthy
5443;"Maniitsoq";65.4125;-52.9394;healthy
5444;"Nanortalik";60.14;-45.2317;healthy
5445;"Narsaq";60.9167;-46.0586;healthy
5446;"Qaanaaq";77.4886;-69.3887;healthy
5447;"Sisimiut";66.9513;-53.7293;healthy
5448;"Upernavik";72.7902;-56.1306;healthy
5449;"Uummannaq";70.7342;-52.6962;healthy
5454;"Caye Caulker";17.7347;-88.0325;healthy
5455;"Punta Gorda";16.1024;-88.8083;healthy
5457;"Anahim Lake";52.4525;-125.303;healthy
5461;"Rigolet";54.1797;-58.4575;healthy
5463;"Whatì";63.1317;-117.246;healthy
5464;"Summer Beaver";52.7086;-88.5419;healthy
